hos_event_id,hos_home,hos_home_id,hos_home_cid,hos_away,hos_away_id,hos_away_cid
0a3eafc2-9a2f-46e2-8680-e194822fe2a0,Radford Highlanders,0a2f972b-9dc5-4065-823f-de7a3c07bc86,0a2f972b-9dc5-4065-823f-de7a3c07bc86,Charleston Southern Buccaneers,15f74fee-6c41-4389-a4d2-a8169383da2d,15f74fee-6c41-4389-a4d2-a8169383da2d
580fa815-bc01-40cb-a9dc-641afce648de,Texas Arlington Mavericks,7f6a4152-a786-4a6e-84d3-369423f82f1b,7f6a4152-a786-4a6e-84d3-369423f82f1b,Southern Utah Thunderbirds,8e4cb61a-0458-42e7-b628-079118b30f87,8e4cb61a-0458-42e7-b628-079118b30f87
62e010bd-7ed5-46fb-86b2-7ab1a82a9c3f,Maine Black Bears,eea5cd05-9bba-4ff1-9d59-179684102438,eea5cd05-9bba-4ff1-9d59-179684102438,New Jersey Tech Highlanders,74c2eac4-34be-4caa-9bd6-efe587e52fd5,74c2eac4-34be-4caa-9bd6-efe587e52fd5
70e4bde4-142f-4786-a048-59927c7d7ff6,Missouri State Bears,d4f081c3-dde9-4513-8890-bcd60498c278,d4f081c3-dde9-4513-8890-bcd60498c278,Delaware Fightin' Blue Hens,7cc5db4f-549c-4b33-85bb-17aa4e2e6275,7cc5db4f-549c-4b33-85bb-17aa4e2e6275
744d94b7-5bed-44a9-acc0-4fa96751611f,Arkansas State Red Wolves,cc2bdb1d-2949-4110-bf2e-0ef2a85b12fd,cc2bdb1d-2949-4110-bf2e-0ef2a85b12fd,South Alabama Jaguars,12dd6e43-2cd9-4e3d-a6a0-c75dad82545a,12dd6e43-2cd9-4e3d-a6a0-c75dad82545a
7bed275e-ec4b-46d1-a0ea-34f56b9757f8,Florida Gators,f0905ce1-7146-4f24-b705-4f1d41f4dc33,f0905ce1-7146-4f24-b705-4f1d41f4dc33,Kentucky Wildcats,be372d64-2bcd-4070-ac32-44f50fba745c,be372d64-2bcd-4070-ac32-44f50fba745c
890f0ae6-78c1-405d-9603-be53ae2ecd66,Texas State Bobcats,be71f673-3bf2-479a-a82f-dd03c87a6dab,be71f673-3bf2-479a-a82f-dd03c87a6dab,Louisiana Monroe Warhawks,940104ca-3404-430f-8292-1cd9f3fcb992,940104ca-3404-430f-8292-1cd9f3fcb992
c42415d4-508c-469d-ad36-94037a8f8516,Longwood Lancers,4e0c2f4b-8c26-460d-98f8-801d85c07d8e,4e0c2f4b-8c26-460d-98f8-801d85c07d8e,South Carolina Upstate Spartans,32076482-1a4a-4f9a-9241-f5af62a795df,32076482-1a4a-4f9a-9241-f5af62a795df
ceabe1c0-3cb2-40a6-b7c7-990b2bb77252,Oregon Ducks,53059973-cb88-47c4-8074-f1d12f0acb49,53059973-cb88-47c4-8074-f1d12f0acb49,Penn State Nittany Lions,fac2ef41-62a9-43b2-8d65-4e9b6ce4bcda,fac2ef41-62a9-43b2-8d65-4e9b6ce4bcda
979334ab-b622-435e-b3e0-851b59733478,Morehead State Eagles,bd80ace3-9e81-4044-af66-769a67dab6bc,bd80ace3-9e81-4044-af66-769a67dab6bc,Tennessee State Tigers,f5579e45-18a9-4341-afde-753fb54c638c,f5579e45-18a9-4341-afde-753fb54c638c
